time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,0.0,0.0,19.2573696293,0.0,0.0,0.0,0.0,0.0,12.9536177693,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
1.8000000000000012,0.0,0.0,20.0563548368,0.0,0.0,0.0,0.0,0.0,13.6708756684,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
1.8600000000000012,0.0,0.0,20.8987189204,0.0,0.0,0.0,0.0,0.0,14.3989852552,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
1.9200000000000013,0.0,0.0,21.7849933094,0.0,0.0,0.0,0.0,0.0,15.1339877409,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
1.9800000000000013,0.0,0.0,22.7155423694,0.0,0.0,0.0,0.0,0.0,15.8742511158,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.0400000000000014,0.0,0.0,23.690547919,0.0,0.0,0.0,0.0,0.0,16.6153669165,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.1000000000000014,0.0,0.0,24.7099044739,0.0,0.0,0.0,0.0,0.0,17.3521896968,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.1600000000000015,0.0,0.0,25.773174918,0.0,0.0,0.0,0.0,0.0,18.0788358037,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.2200000000000015,0.0,0.0,26.8797133643,0.0,0.0,0.0,0.0,0.0,18.7941670669,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
2.2800000000000016,0.0,0.0,28.028711796,0.0,0.0,0.0,0.0,0.0,19.4939725239,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
